doc_id,file_name,title,local_path,page_count,contents_page_indexes,model,is_table_index_document,table_number,table_title,start_printed_page,start_page_index_estimate,topic,geography,part_or_section,subentry_count,doc_warnings,table_warnings,error
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,50,"South Australia.—Females of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race, Nationality, Length of Residence, Education and Conjugal Condition",958,61,"Race, Nationality, Length of Residence, Education and Conjugal Condition",South Australia,"RACE, NATIONALITY, LENGTH OF RESIDENCE, EDUCATION AND CONJUGAL CONDITION.",0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,51,"South Australia.—Persons of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race, Nationality, Length of Residence, Education and Conjugal Condition",960,63,"Race, Nationality, Length of Residence, Education and Conjugal Condition",South Australia,"RACE, NATIONALITY, LENGTH OF RESIDENCE, EDUCATION AND CONJUGAL CONDITION.",0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,52,"Western Australia.—Males of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race, Nationality, Length of Residence, Education and Conjugal Condition",962,65,"Race, Nationality, Length of Residence, Education and Conjugal Condition",Western Australia,"RACE, NATIONALITY, LENGTH OF RESIDENCE, EDUCATION AND CONJUGAL CONDITION.",0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,53,"Western Australia.—Females of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race, Nationality, Length of Residence, Education and Conjugal Condition",962,65,"Race, Nationality, Length of Residence, Education and Conjugal Condition",Western Australia,"RACE, NATIONALITY, LENGTH OF RESIDENCE, EDUCATION AND CONJUGAL CONDITION.",0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,54,"Western Australia.—Persons of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race, Nationality, Length of Residence, Education and Conjugal Condition",964,67,"Race, Nationality, Length of Residence, Education and Conjugal Condition",Western Australia,"RACE, NATIONALITY, LENGTH OF RESIDENCE, EDUCATION AND CONJUGAL CONDITION.",0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,55,"Tasmania.—Males of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race, Nationality, Length of Residence, Education and Conjugal Condition",966,69,"Race, Nationality, Length of Residence, Education and Conjugal Condition",Tasmania,"RACE, NATIONALITY, LENGTH OF RESIDENCE, EDUCATION AND CONJUGAL CONDITION.",0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,56,"Tasmania.—Females of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race, Nationality, Length of Residence, Education and Conjugal Condition",966,69,"Race, Nationality, Length of Residence, Education and Conjugal Condition",Tasmania,"RACE, NATIONALITY, LENGTH OF RESIDENCE, EDUCATION AND CONJUGAL CONDITION.",0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,57,"Tasmania.—Persons of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race, Nationality, Length of Residence, Education and Conjugal Condition",968,71,"Race, Nationality, Length of Residence, Education and Conjugal Condition",Tasmania,"RACE, NATIONALITY, LENGTH OF RESIDENCE, EDUCATION AND CONJUGAL CONDITION.",0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,58,"Northern Territory.—Males of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race, Nationality, Length of Residence, Education and Conjugal Condition",968,71,"Race, Nationality, Length of Residence, Education and Conjugal Condition",Northern Territory,"RACE, NATIONALITY, LENGTH OF RESIDENCE, EDUCATION AND CONJUGAL CONDITION.",0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,59,"Northern Territory.—Females of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race, Nationality, Length of Residence, Education and Conjugal Condition",970,73,"Race, Nationality, Length of Residence, Education and Conjugal Condition",Northern Territory,"RACE, NATIONALITY, LENGTH OF RESIDENCE, EDUCATION AND CONJUGAL CONDITION.",0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,60,"Northern Territory.—Persons of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race, Nationality, Length of Residence, Education and Conjugal Condition",970,73,"Race, Nationality, Length of Residence, Education and Conjugal Condition",Northern Territory,"RACE, NATIONALITY, LENGTH OF RESIDENCE, EDUCATION AND CONJUGAL CONDITION.",0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,61,"Federal Capital Territory.—Persons of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race, Nationality, Length of Residence, Education, Conjugal Condition and Sex",972,75,"Race, Nationality, Length of Residence, Education and Conjugal Condition",Federal Capital Territory,"RACE, NATIONALITY, LENGTH OF RESIDENCE, EDUCATION AND CONJUGAL CONDITION.",0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,62,"Commonwealth of Australia.—Males of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Birthplace and Race",974,77,Birthplaces,Commonwealth of Australia,BIRTHPLACES.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,63,"Commonwealth of Australia—Females of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Birthplace and Race",976,79,Birthplaces,Commonwealth of Australia,BIRTHPLACES.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,64,"Commonwealth of Australia.—Persons of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Birthplace and Race",978,81,Birthplaces,Commonwealth of Australia,BIRTHPLACES.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,65,"Commonwealth of Australia.—Full-blood Males of Non-European Race enumerated in the several States and Territories at the Census of 3rd April, 1911, Classified according to Birthplace",980,83,Birthplaces,States and Territories of the Commonwealth of Australia,BIRTHPLACES.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,66,"Commonwealth of Australia.—Half-caste Males of Non-European Race enumerated in the several States and Territories at the Census of 3rd April, 1911, Classified according to Birthplace",981,84,Birthplaces,States and Territories of the Commonwealth of Australia,BIRTHPLACES.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,67,"Commonwealth of Australia.—Full-blood and Half-caste Males of Non-European Race enumerated in the several States and Territories at the Census of 3rd April, 1911, Classified according to Birthplace",982,85,Birthplaces,States and Territories of the Commonwealth of Australia,BIRTHPLACES.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,68,"Commonwealth of Australia.—Full-blood Females of Non-European Race enumerated in the several States and Territories at the Census of 3rd April, 1911, Classified according to Birthplace",984,87,Birthplaces,States and Territories of the Commonwealth of Australia,BIRTHPLACES.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,69,"Commonwealth of Australia.—Half-caste Females of Non-European Race enumerated in the several States and Territories at the Census of 3rd April, 1911, Classified according to Birthplace",985,88,Birthplaces,States and Territories of the Commonwealth of Australia,BIRTHPLACES.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,70,"Commonwealth of Australia.—Full-blood and Half-caste Females of Non-European Race enumerated in the several States and Territories at the Census of 3rd April, 1911, Classified according to Birthplace",986,89,Birthplaces,States and Territories of the Commonwealth of Australia,BIRTHPLACES.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,71,"Commonwealth of Australia.—Full-blood Persons of Non-European Race enumerated in the several States and Territories at the Census of 3rd April, 1911, Classified according to Birthplace",987,90,Birthplaces,States and Territories of the Commonwealth of Australia,BIRTHPLACES.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,72,"Commonwealth of Australia.—Half-caste Persons of Non-European Race enumerated in the several States and Territories at the Census of 3rd April, 1911, Classified according to Birthplace",988,91,Birthplaces,States and Territories of the Commonwealth of Australia,BIRTHPLACES.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,73,"Commonwealth of Australia.—Full-blood and Half-caste Persons of Non-European Race, enumerated in the several States and Territories at the Census of 3rd April, 1911, Classified according to Birthplace",989,92,Birthplaces,States and Territories of the Commonwealth of Australia,BIRTHPLACES.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,74,"New South Wales.—Males of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Birthplace, and Race",990,93,Birthplaces,New South Wales,BIRTHPLACES.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,75,"New South Wales.—Females of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Birthplace and Race",992,95,Birthplaces,New South Wales,BIRTHPLACES.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,76,"Victoria.—Males of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Birthplace and Race",994,97,Birthplaces,Victoria,BIRTHPLACES.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,77,"Victoria.—Females of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Birthplace and Race",996,99,Birthplaces,Victoria,BIRTHPLACES.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,78,"Queensland.—Males of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Birthplace and Race",998,101,Birthplaces,Queensland,BIRTHPLACES.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,79,"Queensland.—Females of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Birthplace and Race",1000,103,Birthplaces,Queensland,BIRTHPLACES.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,80,"South Australia.—Males of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Birthplace and Race",1002,105,Birthplaces,South Australia,BIRTHPLACES.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,81,"South Australia.—Females of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Birthplace and Race",1004,107,Birthplaces,South Australia,BIRTHPLACES.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,82,"Western Australia.—Males of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Birthplace and Race",1006,109,Birthplaces,Western Australia,BIRTHPLACES.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,83,"Western Australia.—Females of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Birthplace and Race",1008,111,Birthplaces,Western Australia,BIRTHPLACES.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,84,"Tasmania.—Males of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Birthplace and Race",1003,106,Birthplaces,Tasmania,BIRTHPLACES.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,85,"Tasmania.—Females of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Birthplace and Race",1010,113,Birthplaces,Tasmania,BIRTHPLACES.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,86,"Northern Territory.—Males of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Birthplace and Race",1010,113,Birthplaces,Northern Territory,BIRTHPLACES.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,87,"Northern Territory.—Females of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Birthplace and Race",1012,115,Birthplaces,Northern Territory,BIRTHPLACES.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,88,"Federal Capital Territory.—Males and Females of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Birthplace and Race",1012,115,Birthplaces,Federal Capital Territory,BIRTHPLACES.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,89,"Commonwealth of Australia.—Males of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Occupation and Race",1014,117,Occupations,Commonwealth of Australia,OCCUPATIONS.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,90,"Commonwealth of Australia.—Females of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Occupation and Race",1028,131,Occupations,Commonwealth of Australia,OCCUPATIONS.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,91,"Commonwealth of Australia.—Full-blood Males of Non-European Race enumerated in the several States and Territories at the Census of 3rd April, 1911, Classified according to Occupation",1036,139,Occupations,States and Territories of the Commonwealth of Australia,OCCUPATIONS.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,92,"Commonwealth of Australia.—Half-caste Males of Non-European Race enumerated in the several States and Territories at the Census of 3rd April, 1911, Classified according to Occupation",1037,140,Occupations,States and Territories of the Commonwealth of Australia,OCCUPATIONS.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,93,"Commonwealth of Australia.—Full-blood and Half-caste Males of Non-European Race enumerated in the several States and Territories at the Census of 3rd April, 1911, Classified according to Occupation",1038,141,Occupations,States and Territories of the Commonwealth of Australia,OCCUPATIONS.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,94,"Commonwealth of Australia.—Full-blood Females of Non-European Race enumerated in the several States and Territories at the Census of 3rd April, 1911, Classified according to Occupation",1039,142,Occupations,States and Territories of the Commonwealth of Australia,OCCUPATIONS.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,95,"Commonwealth of Australia.—Half-caste Females of Non-European Race enumerated in the several States and Territories at the Census of 3rd April, 1911, Classified according to Occupation",1040,143,Occupations,States and Territories of the Commonwealth of Australia,OCCUPATIONS.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,96,"Commonwealth of Australia.—Full-blood and Half-caste Females of Non-European Race enumerated in the several States and Territories at the Census of 3rd April, 1911, Classified according to Occupation",1041,144,Occupations,States and Territories of the Commonwealth of Australia,OCCUPATIONS.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,97,"New South Wales.—Males of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Occupation and Race",1042,145,Occupations,New South Wales,OCCUPATIONS.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,98,"New South Wales.—Females of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Occupation and Race",1044,147,Occupations,New South Wales,OCCUPATIONS.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,99,"Victoria.—Males of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Occupation and Race",1046,149,Occupations,Victoria,OCCUPATIONS.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,100,"Victoria.—Females of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Occupation and Race",1048,151,Occupations,Victoria,OCCUPATIONS.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,101,"Queensland.—Males of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Occupation and Race",1050,153,Occupations,Queensland,OCCUPATIONS.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,102,"Queensland.—Females of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Occupation and Race",1052,155,Occupations,Queensland,OCCUPATIONS.,0,,,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,2112.0 - Volume II - Part VIII Non-European Races,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,2 | 3 | 4 | 5,google/gemini-3.5-flash,True,103,"South Australia.—Males of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Occupation and Race",1054,157,Occupations,South Australia,OCCUPATIONS.,0,,,
