doc_id,pdf_page,page_index,image_path,original_page_role,candidate_table_numbers,original_matched_table_numbers,qa_decision,final_page_role,final_table_numbers,candidate_set_complete,visible_table_numbers,visible_title_snippet,printed_page,issue_type,confidence,needs_human_review,qa_notes,model,cost,error
1911_census_volume_ii_part_viii_non_european_races,73,72,output/diagnostics/flagged_pages/1911_census_volume_ii_part_viii_non_european_races/p0073_role_boundary_multiple_tables_cand_57_56_58_59_match_58_59.png,boundary_multiple_tables,57 | 56 | 58 | 59,58 | 59,candidate_set_wrong,boundary_multiple_tables,,False,,EUROPEAN RACE ENUMERATED / NON-EUROPEAN RACE ENUMERATED,969,candidate_set_wrong,1,True,"The page contains tables for 'European Race' and 'Non-European Race' (full-blooded Aboriginals), which do not correspond to the candidate table numbers (56-59) provided for the Northern Territory. The candidate set is incorrect for this page.",google/gemini-3.1-flash-lite,0.00075375,
1911_census_volume_ii_part_viii_non_european_races,74,73,output/diagnostics/flagged_pages/1911_census_volume_ii_part_viii_non_european_races/p0074_role_boundary_multiple_tables_cand_59_58_60_61_match_59_60.png,boundary_multiple_tables,59 | 58 | 60 | 61,59 | 60,accept_current_match,boundary_multiple_tables,59 | 60,True,59 | 60,59.—NORTHERN TERRITORY.—FEMALES OF... 60.—NORTHERN TERRITORY.—PERSONS OF...,970,none,1,False,Page contains two complete tables (59 and 60) as identified.,google/gemini-3.1-flash-lite,0.00075,
1911_census_volume_ii_part_viii_non_european_races,75,74,output/diagnostics/flagged_pages/1911_census_volume_ii_part_viii_non_european_races/p0075_role_boundary_multiple_tables_cand_59_58_60_61_match_59_60.png,boundary_multiple_tables,59 | 58 | 60 | 61,59 | 60,accept_current_match,boundary_multiple_tables,59 | 60,True,59 | 60,NON-EUROPEAN RACE ENUMERATED,971,none,1,False,"The page contains two distinct tables, corresponding to the previously matched tables 59 and 60.",google/gemini-3.1-flash-lite,0.00072975,
1911_census_volume_ii_part_viii_non_european_races,85,84,output/diagnostics/flagged_pages/1911_census_volume_ii_part_viii_non_european_races/p0085_role_boundary_multiple_tables_cand_66_65_67_match_65_66.png,boundary_multiple_tables,66 | 65 | 67,65 | 66,accept_current_match,boundary_multiple_tables,65 | 66,True,65 | 66,65.—COMMONWEALTH OF AUSTRALIA.—FULL-BLOOD MALES OF NON-EUROPEAN RACE—continued. 66.—COMMONWEALTH OF AUSTRALIA.—HALF-CASTE MALES OF NON-EUROPEAN RACE ENUMERATED IN THE SEVERAL STATES AND TERRITORIES,981,none,1,False,The page contains the continuation of Table 65 and the start of Table 66. Both are correctly identified and present in the candidate list.,google/gemini-3.1-flash-lite,0.00082275,
1911_census_volume_ii_part_viii_non_european_races,86,85,output/diagnostics/flagged_pages/1911_census_volume_ii_part_viii_non_european_races/p0086_role_boundary_multiple_tables_cand_67_66_68_match_66_67.png,boundary_multiple_tables,67 | 66 | 68,66 | 67,boundary_confirmed,boundary_multiple_tables,66 | 67,True,66 | 67,66.—COMMONWEALTH OF AUSTRALIA.—HALF-CASTE MALES OF NON-EUROPEAN RACE—continued. 67.—COMMONWEALTH OF AUSTRALIA.—FULL-BLOOD AND HALF-CASTE MALES OF NON-EUROPEAN RACE ENUMERATED IN THE SEVERAL STATES AND TERRITORIES,982,none,1,False,The page contains the continuation of Table 66 and the start of Table 67. Both are correctly identified and present in the candidate list.,google/gemini-3.1-flash-lite,0.0008225,
1911_census_volume_ii_part_viii_non_european_races,95,94,output/diagnostics/flagged_pages/1911_census_volume_ii_part_viii_non_european_races/p0095_role_non_table_cand_74_73_75_match_unknown.png,non_table,74 | 73 | 75,,correct_match_from_candidates,complete_on_page,74 | 75,True,74 | 75,NON-EUROPEAN RACE ENUMERATED,991,none,1,False,"The page contains the end of a table (likely 73, though not explicitly labeled as such) and clearly labeled rows for Birthplace 74 and 75. The candidate set includes 74 and 75, which are present.",google/gemini-3.1-flash-lite,0.00075875,
1911_census_volume_ii_part_viii_non_european_races,101,100,output/diagnostics/flagged_pages/1911_census_volume_ii_part_viii_non_european_races/p0101_role_non_table_cand_77_76_78_match_unknown.png,non_table,77 | 76 | 78,,candidate_set_wrong,continues,,False,,EUROPEAN RACE ENUMERATED Classified according to Birthplace and Race,997,candidate_set_wrong,1.0,True,"The page contains a table regarding 'Half-caste' populations classified by birthplace. None of the provided candidate table numbers (76, 77, 78) match this content.",google/gemini-3.1-flash-lite,0.000704,
1911_census_volume_ii_part_viii_non_european_races,103,102,output/diagnostics/flagged_pages/1911_census_volume_ii_part_viii_non_european_races/p0103_role_non_table_cand_78_77_79_match_unknown.png,non_table,78 | 77 | 79,,candidate_set_wrong,non_table,,False,,HALF-CASTE,999,candidate_set_wrong,1.0,True,"The page contains a table regarding 'Half-Caste' populations, which is not represented in the provided candidate list (77, 78, 79). The candidate set is incomplete.",google/gemini-3.1-flash-lite,0.00070025,
1911_census_volume_ii_part_viii_non_european_races,105,104,output/diagnostics/flagged_pages/1911_census_volume_ii_part_viii_non_european_races/p0105_role_non_table_cand_79_78_80_match_unknown.png,non_table,79 | 78 | 80,,candidate_set_wrong,continues,,False,,EUROPEAN RACE ENUMERATED Classified according to Birthplace and Race,1001,candidate_set_wrong,1.0,True,"The page contains a table regarding European race enumeration and birthplace, which does not correspond to the provided candidate tables (78, 79, 80) which are for Non-European races. The candidate set is incorrect for this page.",google/gemini-3.1-flash-lite,0.00073,
1911_census_volume_ii_part_viii_non_european_races,112,111,output/diagnostics/flagged_pages/1911_census_volume_ii_part_viii_non_european_races/p0112_role_boundary_multiple_tables_cand_83_82_84_match_83_84.png,boundary_multiple_tables,83 | 82 | 84,83 | 84,boundary_confirmed,boundary_multiple_tables,83 | 84,True,83 | 84,"83.—Western Australia.—Females of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Birthplace and Race | 84.—Tasmania.—Males of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Birthplace and Race",1008,none,1,False,Page contains two complete tables (83 and 84) as identified in the candidate set.,google/gemini-3.1-flash-lite,0.00081825,
1911_census_volume_ii_part_viii_non_european_races,113,112,output/diagnostics/flagged_pages/1911_census_volume_ii_part_viii_non_european_races/p0113_role_non_table_cand_83_82_84_match_unknown.png,non_table,83 | 82 | 84,,candidate_set_wrong,non_table,,False,,NON-EUROPEAN RACE ENUMERATED Classified according to Birthplace and Race blooded Aboriginals,1009,candidate_set_wrong,1.0,True,"The page contains two distinct tables regarding non-European and European race enumeration by birthplace and half-caste status. These tables are not numbered in the document and do not correspond to the provided candidate set (82, 83, 84).",google/gemini-3.1-flash-lite,0.000743,
1911_census_volume_ii_part_viii_non_european_races,114,113,output/diagnostics/flagged_pages/1911_census_volume_ii_part_viii_non_european_races/p0114_role_boundary_multiple_tables_cand_85_84_86_87_match_85_86.png,boundary_multiple_tables,85 | 84 | 86 | 87,85 | 86,accept_current_match,boundary_multiple_tables,85 | 86,True,85 | 86,85.—TASMANIA.—FEMALES OF NON-EUROPEAN RACE... 86.—NORTHERN TERRITORY.—MALES OF NON-EUROPEAN RACE,1010,none,1,False,The page contains two complete tables (85 and 86) as identified by their respective headers.,google/gemini-3.1-flash-lite,0.0007705,
1911_census_volume_ii_part_viii_non_european_races,116,115,output/diagnostics/flagged_pages/1911_census_volume_ii_part_viii_non_european_races/p0116_role_boundary_multiple_tables_cand_87_86_88_89_match_87_88.png,boundary_multiple_tables,87 | 86 | 88 | 89,87 | 88,accept_current_match,boundary_multiple_tables,87 | 88,True,87 | 88,87.—NORTHERN TERRITORY.—FEMALES OF... 88.—FEDERAL CAPITAL TERRITORY.—MALES AND,1012,none,1,False,The page contains two complete tables (87 and 88) as identified by the original match.,google/gemini-3.1-flash-lite,0.00074925,
1911_census_volume_ii_part_viii_non_european_races,117,116,output/diagnostics/flagged_pages/1911_census_volume_ii_part_viii_non_european_races/p0117_role_non_table_cand_87_86_88_89_match_unknown.png,non_table,87 | 86 | 88 | 89,,correct_match_from_candidates,complete_on_page,87,True,87,NON-EUROPEAN RACE ENUMERATED,1013,none,1,False,"The page contains Table 87, which is explicitly titled 'NON-EUROPEAN RACE ENUMERATED'. The candidate list includes 87.",google/gemini-3.1-flash-lite,0.0007235,
1911_census_volume_ii_part_viii_non_european_races,132,131,output/diagnostics/flagged_pages/1911_census_volume_ii_part_viii_non_european_races/p0132_role_boundary_multiple_tables_cand_90_89_91_match_89_90.png,boundary_multiple_tables,90 | 89 | 91,89 | 90,boundary_confirmed,boundary_multiple_tables,89 | 90,True,89 | 90,89.—COMMONWEALTH OF AUSTRALIA.—MALES / 90.—COMMONWEALTH OF AUSTRALIA.—FEMALES,1028,none,1,False,The page contains the conclusion of Table 89 and the start of Table 90. Assignment is correct.,google/gemini-3.1-flash-lite,0.00074375,
1911_census_volume_ii_part_viii_non_european_races,157,156,output/diagnostics/flagged_pages/1911_census_volume_ii_part_viii_non_european_races/p0157_role_non_table_cand_102_101_103_match_unknown.png,non_table,102 | 101 | 103,,candidate_set_wrong,continues,,False,,EUROPEAN RACE ENUMERATED Classified according to Occupation and Race blooded Aboriginals,1053,candidate_set_wrong,1,True,"The page contains a table titled 'EUROPEAN RACE ENUMERATED', which is not represented in the candidate set (101, 102, 103). The candidate set is insufficient for this document.",google/gemini-3.1-flash-lite,0.00073125,
1911_census_volume_ii_part_viii_non_european_races,176,175,output/diagnostics/flagged_pages/1911_census_volume_ii_part_viii_non_european_races/p0176_role_boundary_multiple_tables_cand_112_111_113_114_match_112_113.png,boundary_multiple_tables,112 | 111 | 113 | 114,112 | 113,accept_current_match,boundary_multiple_tables,112 | 113,True,112 | 113,112.—MALES OF NON-EUROPEAN RACE ENUMERATED IN THE METROPOLITAN AREAS OF THE SEVERAL STATES OF THE COMMONWEALTH OF AUSTRALIA,1072,none,1,False,The page contains two complete tables (112 and 113) as identified in the original match.,google/gemini-3.1-flash-lite,0.000781,
1911_census_volume_ii_part_viii_non_european_races,177,176,output/diagnostics/flagged_pages/1911_census_volume_ii_part_viii_non_european_races/p0177_role_boundary_multiple_tables_cand_114_113_match_113_114.png,boundary_multiple_tables,114 | 113,113 | 114,boundary_confirmed,boundary_multiple_tables,113 | 114,True,114,FEMALES OF NON-EUROPEAN RACE ENUMERATED IN THE METROPOLITAN AREAS.—continued. / 114.—PERSONS OF NON-EUROPEAN RACE ENUMERATED IN THE METROPOLITAN AREAS,1073,none,1,False,The page contains the continuation of a table (implied 113 based on context and previous pages) and the start of table 114.,google/gemini-3.1-flash-lite,0.00079225,
1911_census_volume_iii_part_ix_conjugal_condition,3,2,output/diagnostics/flagged_pages/1911_census_volume_iii_part_ix_conjugal_condition/p0003_role_boundary_multiple_tables_cand_1_2_3_match_1_2.png,boundary_multiple_tables,1 | 2 | 3,1 | 2,accept_current_match,boundary_multiple_tables,1 | 2,True,1 | 2,"Persons enumerated in each State and Territory of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Conjugal Condition and Sex",1077,none,1,False,"The page contains two distinct tables, numbered 1 and 2, which match the candidate set and the original assignment.",google/gemini-3.1-flash-lite,0.000761,
1911_census_volume_iii_part_ix_conjugal_condition,17,16,output/diagnostics/flagged_pages/1911_census_volume_iii_part_ix_conjugal_condition/p0017_role_boundary_multiple_tables_cand_10_9_11_match_9_10.png,boundary_multiple_tables,10 | 9 | 11,9 | 10,boundary_confirmed,boundary_multiple_tables,9 | 10,True,9 | 10,9.—NEW SOUTH WALES.—PERSONS ENUMERATED IN EACH COUNTY—continued. | 10.—VICTORIA.—PERSONS ENUMERATED IN EACH COUNTY,1091,none,1,False,The page contains the continuation of Table 9 and the start of Table 10. Both are correctly identified in the candidate set.,google/gemini-3.1-flash-lite,0.000757,
1911_census_volume_iii_part_ix_conjugal_condition,18,17,output/diagnostics/flagged_pages/1911_census_volume_iii_part_ix_conjugal_condition/p0018_role_boundary_multiple_tables_cand_11_10_12_match_10_11.png,boundary_multiple_tables,11 | 10 | 12,10 | 11,boundary_confirmed,boundary_multiple_tables,10 | 11,True,10 | 11,10.—VICTORIA.—PERSONS ENUMERATED IN EACH COUNTY—continued. 11.—QUEENSLAND.—PERSONS ENUMERATED IN EACH CENSUS DISTRICT,1092,none,1,False,The page contains the continuation of Table 10 and the start of Table 11. Both are present in the candidate list.,google/gemini-3.1-flash-lite,0.000766,
1911_census_volume_iii_part_ix_conjugal_condition,20,19,output/diagnostics/flagged_pages/1911_census_volume_iii_part_ix_conjugal_condition/p0020_role_boundary_multiple_tables_cand_13_12_14_15_match_13_14.png,boundary_multiple_tables,13 | 12 | 14 | 15,13 | 14,accept_current_match,boundary_multiple_tables,13 | 14,True,13 | 14,"Western Australia.—Persons enumerated in each Statistical District, at the Census of 3rd April, 1911, classified according to Conjugal Condition and Sex | Tasmania.—Persons enumerated in each Municipality at the Census of 3rd April, 1911, classified according to Conjugal Condition and Sex",1094,none,1,False,The page contains two complete tables (13 and 14) as identified by the original match.,google/gemini-3.1-flash-lite,0.0008025,
1911_census_volume_iii_part_ix_conjugal_condition,21,20,output/diagnostics/flagged_pages/1911_census_volume_iii_part_ix_conjugal_condition/p0021_role_boundary_multiple_tables_cand_15_14_16_17_match_14_15_16.png,boundary_multiple_tables,15 | 14 | 16 | 17,14 | 15 | 16,boundary_confirmed,boundary_multiple_tables,14 | 15 | 16,True,14 | 15 | 16,14.—TASMANIA.—PERSONS ENUMERATED IN EACH MUNICIPALITY--continued. 15.—NORTHERN TERRITORY.—PERSONS ENUMERATED IN EACH COUNTY 16.—FEDERAL CAPITAL TERRITORY.—PERSONS ENUMERATED IN EACH DIVISION,1095,none,1,False,"The page contains the continuation of Table 14, the entirety of Table 15, and the entirety of Table 16.",google/gemini-3.1-flash-lite,0.00082275,
1911_census_volume_iii_part_ix_conjugal_condition,28,27,output/diagnostics/flagged_pages/1911_census_volume_iii_part_ix_conjugal_condition/p0028_role_non_table_cand_19_18_match_unknown.png,non_table,19 | 18,,non_table_confirmed,non_table,,True,,,,none,1,False,The page is blank.,google/gemini-3.1-flash-lite,0.00061,
1911_census_volume_iii_part_x_families,4,3,output/diagnostics/flagged_pages/1911_census_volume_iii_part_x_families/p0004_role_boundary_multiple_tables_cand_1_2_3_match_1_2.png,boundary_multiple_tables,1 | 2 | 3,1 | 2,boundary_confirmed,boundary_multiple_tables,1 | 2,True,1 | 2,"Relative Ages of Husbands and Wives in the Commonwealth of Australia, at the Census of 3rd April, 1911",1106,none,1,False,The page contains two complete tables (1 and 2) as indicated by the headers and content.,google/gemini-3.1-flash-lite,0.00073275,
1911_census_volume_iii_part_x_families,5,4,output/diagnostics/flagged_pages/1911_census_volume_iii_part_x_families/p0005_role_boundary_multiple_tables_cand_1_2_3_match_1_2.png,boundary_multiple_tables,1 | 2 | 3,1 | 2,boundary_confirmed,boundary_multiple_tables,1 | 2,True,1 | 2,"Relative Ages of Husbands and Wives in the Commonwealth of Australia, at the Census of 3rd April, 1911 | Relative Religions of Husbands and Wives in the Commonwealth of Australia, at the Census of 3rd April, 1911",1107,none,1,False,The page contains two distinct tables: Table 1 (Ages) and Table 2 (Religions). Both are correctly identified and assigned.,google/gemini-3.1-flash-lite,0.00076725,
1911_census_volume_iii_part_x_families,34,33,output/diagnostics/flagged_pages/1911_census_volume_iii_part_x_families/p0034_role_boundary_multiple_tables_cand_7_6_8_9_match_7_8.png,boundary_multiple_tables,7 | 6 | 8 | 9,7 | 8,accept_current_match,boundary_multiple_tables,7 | 8,True,7 | 8,"Ages and Issue of Husbands in the Commonwealth of Australia, at the Census of 3rd April, 1911 | Ages and Issue of Wives in the Commonwealth of Australia, at the Census of 3rd April, 1911",1136,none,1,False,The page contains two complete tables (7 and 8) as identified in the original match.,google/gemini-3.1-flash-lite,0.0007735,
1911_census_volume_iii_part_x_families,35,34,output/diagnostics/flagged_pages/1911_census_volume_iii_part_x_families/p0035_role_boundary_multiple_tables_cand_7_6_8_9_match_7_8.png,boundary_multiple_tables,7 | 6 | 8 | 9,7 | 8,accept_current_match,boundary_multiple_tables,7 | 8,True,7 | 8,"Ages and Issue of Husbands in the Commonwealth of Australia, at the Census of 3rd April, 1911 | Ages and Issue of Wives in the Commonwealth of Australia, at the Census of 3rd April, 1911",1137,none,1,False,The page contains two distinct tables: Table 7 (Husbands) and Table 8 (Wives). The original match is correct.,google/gemini-3.1-flash-lite,0.000787,
1911_census_volume_iii_part_x_families,36,35,output/diagnostics/flagged_pages/1911_census_volume_iii_part_x_families/p0036_role_boundary_multiple_tables_cand_9_8_10_11_match_9_10.png,boundary_multiple_tables,9 | 8 | 10 | 11,9 | 10,boundary_confirmed,boundary_multiple_tables,9 | 10,True,9 | 10,"RELIGIONS AND ISSUE OF WIVES IN the Census of 3rd April, 1911 | BIRTHPLACES AND ISSUE OF WIVES IN the Census of 3rd April, 1911",1138,none,1,False,The page contains two complete tables (9 and 10) as identified by their respective headers.,google/gemini-3.1-flash-lite,0.000761,
1911_census_volume_iii_part_x_families,37,36,output/diagnostics/flagged_pages/1911_census_volume_iii_part_x_families/p0037_role_boundary_multiple_tables_cand_9_8_10_11_match_9_10.png,boundary_multiple_tables,9 | 8 | 10 | 11,9 | 10,boundary_confirmed,boundary_multiple_tables,9 | 10,True,9 | 10,"Religions and Issue of Wives in the Commonwealth of Australia, at the Census of 3rd April, 1911 | Birthplaces and Issue of Wives in the Commonwealth of Australia, at the Census of 3rd April, 1911",1139,none,1,False,The page contains two distinct tables: Table 9 (Religions and Issue of Wives) and Table 10 (Birthplaces and Issue of Wives). Both are correctly identified and present in the candidate list.,google/gemini-3.1-flash-lite,0.0008165,
1911_census_volume_iii_part_x_families,38,37,output/diagnostics/flagged_pages/1911_census_volume_iii_part_x_families/p0038_role_boundary_multiple_tables_cand_11_10_12_match_10_11.png,boundary_multiple_tables,11 | 10 | 12,10 | 11,boundary_confirmed,boundary_multiple_tables,10 | 11,True,10 | 11,10.—BIRTHPLACES AND ISSUE OF WIVES IN; 11.—DURATION OF EXISTING MARRIAGE AND ISSUE,1140,none,1,False,The page contains two complete tables (10 and 11) as indicated by the headers and data blocks.,google/gemini-3.1-flash-lite,0.000731,
1911_census_volume_iii_part_x_families,60,59,output/diagnostics/flagged_pages/1911_census_volume_iii_part_x_families/p0060_role_boundary_multiple_tables_cand_17_16_18_match_16_17.png,boundary_multiple_tables,17 | 16 | 18,16 | 17,boundary_confirmed,boundary_multiple_tables,16 | 17,True,16 | 17,16.—AVERAGE ISSUE OF WIVES IN THE; 17.—AVERAGE ISSUE OF WIVES IN THE STATES AND,1162,none,1,False,The page contains the completion of Table 16 and the start of Table 17. Both are correctly identified and present in the candidate list.,google/gemini-3.1-flash-lite,0.000749,
1911_census_volume_iii_part_x_families,82,81,output/diagnostics/flagged_pages/1911_census_volume_iii_part_x_families/p0082_role_boundary_multiple_tables_cand_18_17_19_20_match_18_19.png,boundary_multiple_tables,18 | 17 | 19 | 20,18 | 19,accept_current_match,boundary_multiple_tables,18 | 19,True,18 | 19,18.—AVERAGE ISSUE OF WIVES IN... 19.—AVERAGE ISSUE OF WIVES IN THE STATES AND,1184,none,1,False,The page contains the complete table 18 and the start of table 19. Both are correctly identified from the candidate set.,google/gemini-3.1-flash-lite,0.00075325,
1911_census_volume_iii_part_x_families,83,82,output/diagnostics/flagged_pages/1911_census_volume_iii_part_x_families/p0083_role_boundary_multiple_tables_cand_18_17_19_20_match_18_19.png,boundary_multiple_tables,18 | 17 | 19 | 20,18 | 19,correct_match_from_candidates,boundary_multiple_tables,18 | 19,True,18 | 19,Average Issue of Wives in the Commonwealth of Australia... Average Issue of Wives in the States and Territories of the Commonwealth of Australia,1185,none,1,False,The page contains multiple tables (Commonwealth and States/Territories) corresponding to tables 18 and 19 as identified in the metadata.,google/gemini-3.1-flash-lite,0.00076225,
1911_census_volume_iii_part_x_families,104,103,output/diagnostics/flagged_pages/1911_census_volume_iii_part_x_families/p0104_role_non_table_cand_23_22_match_unknown.png,non_table,23 | 22,,non_table_confirmed,non_table,,True,,,,none,1,False,The provided page image is completely blank.,google/gemini-3.1-flash-lite,0.0006145,
1911_census_volume_iii_part_xi_life_tables,4,3,output/diagnostics/flagged_pages/1911_census_volume_iii_part_xi_life_tables/p0004_role_boundary_multiple_tables_cand_2_1_3_match_1_2.png,boundary_multiple_tables,2 | 1 | 3,1 | 2,boundary_confirmed,boundary_multiple_tables,1 | 2,True,1 | 2,"1.—COMMONWEALTH.—MALE LIFE TABLE, 1881-90—continued. | 2.—COMMONWEALTH.—FEMALE LIFE TABLE, 1881-90.",1210,none,1,False,The page contains the continuation of Table 1 and the start of Table 2. Both are correctly identified in the candidate set.,google/gemini-3.1-flash-lite,0.00073775,
1911_census_volume_iii_part_xi_life_tables,6,5,output/diagnostics/flagged_pages/1911_census_volume_iii_part_xi_life_tables/p0006_role_boundary_multiple_tables_cand_3_2_4_match_2_3.png,boundary_multiple_tables,3 | 2 | 4,2 | 3,boundary_confirmed,boundary_multiple_tables,2 | 3,True,2 | 3,"2.—COMMONWEALTH.—FEMALE LIFE TABLE, 1881-90.—continued. | 3.—COMMONWEALTH.—MALE LIFE TABLE, 1891-1900.",1212,none,1,False,The page contains the continuation of Table 2 and the start of Table 3. Both are present in the candidate list.,google/gemini-3.1-flash-lite,0.00073975,
1911_census_volume_iii_part_xi_life_tables,9,8,output/diagnostics/flagged_pages/1911_census_volume_iii_part_xi_life_tables/p0009_role_boundary_multiple_tables_cand_5_4_6_match_4_5.png,boundary_multiple_tables,5 | 4 | 6,4 | 5,accept_current_match,boundary_multiple_tables,4 | 5,True,4 | 5,"4.—COMMONWEALTH.—FEMALE LIFE TABLE, 1891–1900—continued. 5.—COMMONWEALTH.—MALE LIFE TABLE, 1901–1910",1215,none,1,False,The page contains the continuation of Table 4 and the start of Table 5. Both are present in the candidate list.,google/gemini-3.1-flash-lite,0.0007415,
1911_census_volume_iii_part_xi_life_tables,11,10,output/diagnostics/flagged_pages/1911_census_volume_iii_part_xi_life_tables/p0011_role_boundary_multiple_tables_cand_6_5_7_match_5_6.png,boundary_multiple_tables,6 | 5 | 7,5 | 6,accept_current_match,boundary_multiple_tables,5 | 6,True,5 | 6,"Commonwealth.—Male Life Table, 1901–1910—continued. Commonwealth.—Female Life Table, 1901–10.",1217,none,1,False,Page contains the continuation of Table 5 and the start of Table 6.,google/gemini-3.1-flash-lite,0.00073225,
1911_census_volume_iii_part_xi_life_tables,14,13,output/diagnostics/flagged_pages/1911_census_volume_iii_part_xi_life_tables/p0014_role_boundary_multiple_tables_cand_8_7_9_match_7_8.png,boundary_multiple_tables,8 | 7 | 9,7 | 8,boundary_confirmed,boundary_multiple_tables,7 | 8,True,7 | 8,"7.—NEW SOUTH WALES.—MALE LIFE TABLE, 1881-90—continued. 8.—NEW SOUTH WALES.—FEMALE LIFE TABLE, 1881-90.",1220,none,1,False,The page contains the continuation of Table 7 and the start of Table 8. Both are present in the candidate list.,google/gemini-3.1-flash-lite,0.00076025,
1911_census_volume_iii_part_xi_life_tables,16,15,output/diagnostics/flagged_pages/1911_census_volume_iii_part_xi_life_tables/p0016_role_boundary_multiple_tables_cand_9_8_10_match_8_9.png,boundary_multiple_tables,9 | 8 | 10,8 | 9,boundary_confirmed,boundary_multiple_tables,8 | 9,True,8 | 9,"8.—NEW SOUTH WALES.—FEMALE LIFE TABLE, 1881–90—continued. 9.—NEW SOUTH WALES.—MALE LIFE TABLE, 1891–1900.",1222,none,1,False,The page contains the continuation of Table 8 and the start of Table 9. Both are present in the candidate list.,google/gemini-3.1-flash-lite,0.0007635,
1911_census_volume_iii_part_xi_life_tables,19,18,output/diagnostics/flagged_pages/1911_census_volume_iii_part_xi_life_tables/p0019_role_boundary_multiple_tables_cand_11_10_12_match_10_11.png,boundary_multiple_tables,11 | 10 | 12,10 | 11,boundary_confirmed,boundary_multiple_tables,10 | 11,True,10 | 11,"10.—NEW SOUTH WALES.—FEMALE LIFE TABLE, 1891–1900—continued. 11.—NEW SOUTH WALES.—MALE LIFE TABLE, 1901–10.",1225,none,1,False,The page contains the continuation of Table 10 and the start of Table 11. Both are present in the candidate list.,google/gemini-3.1-flash-lite,0.0007765,
1911_census_volume_iii_part_xi_life_tables,21,20,output/diagnostics/flagged_pages/1911_census_volume_iii_part_xi_life_tables/p0021_role_boundary_multiple_tables_cand_12_11_13_match_11_12.png,boundary_multiple_tables,12 | 11 | 13,11 | 12,accept_current_match,boundary_multiple_tables,11 | 12,True,11 | 12,"11.—NEW SOUTH WALES.—MALE LIFE TABLE, 1901-10—continued. | 12.—NEW SOUTH WALES.—FEMALE LIFE TABLE, 1901-10.",1227,none,1,False,The page contains the continuation of Table 11 and the start of Table 12. Both are present in the candidate list.,google/gemini-3.1-flash-lite,0.000781,
1911_census_volume_iii_part_xi_life_tables,24,23,output/diagnostics/flagged_pages/1911_census_volume_iii_part_xi_life_tables/p0024_role_boundary_multiple_tables_cand_14_13_15_match_13_14.png,boundary_multiple_tables,14 | 13 | 15,13 | 14,boundary_confirmed,boundary_multiple_tables,13 | 14,True,13 | 14,"13.—VICTORIA.—MALE LIFE TABLE, 1881–1890—continued. 14.—VICTORIA.—FEMALE LIFE TABLE, 1881–90.",1230,none,1,False,The page contains the continuation of Table 13 and the start of Table 14. Both are present in the candidate list.,google/gemini-3.1-flash-lite,0.0007725,
1911_census_volume_iii_part_xi_life_tables,26,25,output/diagnostics/flagged_pages/1911_census_volume_iii_part_xi_life_tables/p0026_role_boundary_multiple_tables_cand_15_14_16_match_14_15.png,boundary_multiple_tables,15 | 14 | 16,14 | 15,boundary_confirmed,boundary_multiple_tables,14 | 15,True,14 | 15,"14.—VICTORIA.—FEMALE LIFE TABLE, 1881-90—continued. 15.—VICTORIA.—MALE LIFE TABLE, 1891-1900.",1232,none,1,False,The page contains the continuation of Table 14 and the start of Table 15. Both are present in the candidate list.,google/gemini-3.1-flash-lite,0.0007765,
1911_census_volume_iii_part_xi_life_tables,29,28,output/diagnostics/flagged_pages/1911_census_volume_iii_part_xi_life_tables/p0029_role_boundary_multiple_tables_cand_17_16_18_match_16_17.png,boundary_multiple_tables,17 | 16 | 18,16 | 17,boundary_confirmed,boundary_multiple_tables,16 | 17,True,16 | 17,"16.—VICTORIA.—FEMALE LIFE TABLE, 1891–1900—continued. | 17.—VICTORIA.—MALE LIFE TABLE, 1900–10.",1235,none,1,False,The page contains the continuation of Table 16 and the start of Table 17. Both are correctly identified in the candidate set.,google/gemini-3.1-flash-lite,0.0007555,
1911_census_volume_iii_part_xi_life_tables,34,33,output/diagnostics/flagged_pages/1911_census_volume_iii_part_xi_life_tables/p0034_role_boundary_multiple_tables_cand_20_19_21_match_19_20.png,boundary_multiple_tables,20 | 19 | 21,19 | 20,boundary_confirmed,boundary_multiple_tables,19 | 20,True,19 | 20,"19.—QUEENSLAND.—MALE LIFE TABLE, 1881-90—continued. | 20.—QUEENSLAND.—FEMALE LIFE TABLE, 1881-90.",1240,none,1,False,The page contains the continuation of Table 19 and the start of Table 20. Both are correctly identified in the candidate set.,google/gemini-3.1-flash-lite,0.0007795,
1911_census_volume_iii_part_xi_life_tables,36,35,output/diagnostics/flagged_pages/1911_census_volume_iii_part_xi_life_tables/p0036_role_boundary_multiple_tables_cand_21_20_22_match_20_21.png,boundary_multiple_tables,21 | 20 | 22,20 | 21,boundary_confirmed,boundary_multiple_tables,20 | 21,True,20 | 21,"20.—QUEENSLAND.—FEMALE LIFE TABLE, 1881-90—continued. 21.—QUEENSLAND.—MALE LIFE TABLE, 1891-1900.",1242,none,1,False,The page contains the continuation of Table 20 and the start of Table 21. Both are present in the candidate list.,google/gemini-3.1-flash-lite,0.00078,
