doc_id,file_name,local_path,page_count,page_index,pdf_page,candidate_table_numbers,matched_table_numbers,candidate_count,matched_count,printed_page,page_role,visible_titles,visible_subentry,visible_section,contains_multiple_tables,contains_table_header,contains_table_body,confidence,warnings,candidate_mismatch,error
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,12,13,8 | 7 | 9 | 10,8 | 9,4,2,909,boundary_multiple_tables,"Commonwealth of Australia.—Persons of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race and Age | Commonwealth of Australia.—Males of Non-European Race enumerated in the several States and Territories, at the Census of 3rd April, 1911, Classified according to Age",,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,13,14,10 | 9 | 11 | 12,10 | 11,4,2,910,boundary_multiple_tables,"Commonwealth of Australia.—Females of Non-European Race enumerated in the several States and Territories, at the Census of 3rd April, 1911, Classified according to Age | Commonwealth of Australia.—Persons of Non-European Race enumerated in the several States and Territories, at the Census of 3rd April, 1911, Classified according to Age",,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,14,15,10 | 9 | 11 | 12,10 | 11,4,2,911,boundary_multiple_tables,"Commonwealth of Australia.—Females of Non-European Race enumerated in the several States and Territories, at the Census of 3rd April, 1911, Classified according to Age | Commonwealth of Australia.—Persons of Non-European Race enumerated in the several States and Territories, at the Census of 3rd April, 1911, Classified according to Age",,RACE ENUMERATED IN THE SEVERAL STATES AND TERRITORIES Classified according to Age,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,15,16,12 | 11 | 13 | 14,12 | 13,4,2,912,boundary_multiple_tables,"12.—NEW SOUTH WALES.—MALES OF Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race and Age | 13.—NEW SOUTH WALES.—FEMALES OF Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race and Age",,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,17,18,14 | 13 | 15 | 16,14 | 15,4,2,914,boundary_multiple_tables,"14.—New South Wales.—Persons of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race and Age | 15.—Victoria.—Males of Non-European Race enumerated, at the Census of 3rd April, 1911. Classified according to Race and Age",,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,18,19,14 | 13 | 15 | 16,14 | 15,4,2,915,boundary_multiple_tables,"New South Wales.—Persons of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race and Age | Victoria.—Males of Non-European Race enumerated, at the Census of 3rd April, 1911. Classified according to Race and Age",,,True,True,True,0.9,"The page contains two distinct tables, one for New South Wales and one for Victoria, which correspond to the candidate tables 14 and 15 respectively.",False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,19,20,16 | 15 | 17 | 18,16 | 17,4,2,916,boundary_multiple_tables,"Victoria.—Females of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race and Age | Victoria.—Persons of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race and Age",,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,21,22,18 | 17 | 19 | 20,18 | 19,4,2,918,boundary_multiple_tables,"Queensland.—Males of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race and Age | Queensland.—Females of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race and Age",,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,22,23,18 | 17 | 19 | 20,18 | 19 | 20,4,3,919,boundary_multiple_tables,"Queensland.—Males of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race and Age | Queensland.—Females of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race and Age | Queensland.—Persons of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race and Age",,,True,True,True,0.9,"The page contains multiple tables (Queensland Males, Females, and Persons) which are presented as a continuous sequence of data blocks on this page.",False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,23,24,20 | 19 | 21 | 22,20 | 21,4,2,920,boundary_multiple_tables,"Queensland.—Persons of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race and Age | South Australia.—Males of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race and Age",,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,24,25,20 | 19 | 21 | 22,,4,0,921,non_table,,,,False,False,False,1,"The page contains tables, but they do not match the provided candidate table numbers for Queensland or South Australia. The tables on this page appear to be for other states or a summary.",False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,25,26,22 | 21 | 23 | 24,22 | 23,4,2,922,boundary_multiple_tables,"South Australia.—Females of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race and Age | South Australia.—Persons of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race and Age",,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,27,28,24 | 23 | 25 | 26,24 | 25,4,2,924,boundary_multiple_tables,"Western Australia.—Males of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race and Age | Western Australia.—Females of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race and Age",,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,29,30,26 | 25 | 27 | 28,26 | 27,4,2,926,boundary_multiple_tables,26.—WESTERN AUSTRALIA.—PERSONS | 27.—TASMANIA.—MALES OF NON-,,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,30,31,26 | 25 | 27 | 28,26 | 27,4,2,927,boundary_multiple_tables,"Western Australia.—Persons of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race and Age | Tasmania.—Males of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race and Age",,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,31,32,28 | 27 | 29 | 30,28 | 29,4,2,928,boundary_multiple_tables,"28.—TASMANIA.—FEMALES OF NON-EUROPEAN RACE enumerated at the Census of 3rd April, 1911, Classified according to Race and Age | 29.—TASMANIA.—PERSONS OF NON-EUROPEAN RACE enumerated at the Census of 3rd April, 1911, Classified according to Race and Age",,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,33,34,30 | 29 | 31 | 32,30 | 31,4,2,930,boundary_multiple_tables,"30.—NORTHERN TERRITORY.—MALES OF Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race and Age | 31.—NORTHERN TERRITORY.—FEMALES OF Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race and Age",,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,35,36,32 | 31 | 33 | 34,32 | 33,4,2,932,boundary_multiple_tables,"Northern Territory.—Persons of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race and Age | Federal Capital Territory.—Persons of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race, Age and Sex",,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,36,37,32 | 31 | 33 | 34,32 | 33,4,2,933,boundary_multiple_tables,"Northern Territory.—Persons of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race and Age | Federal Capital Territory.—Persons of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race, Age and Sex",,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,49,50,40 | 39 | 41 | 42,40 | 41,4,2,946,boundary_multiple_tables,"40.—NEW SOUTH WALES.—MALES OF At the Census of 3rd April, 1911, Classified according to Race, Nationality, (Exclusive of Full- | 41.—NEW SOUTH WALES.—FEMALES OF At the Census of 3rd April, 1911, Classified according to Race, (Exclusive of Full-",,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,51,52,42 | 41 | 43,41 | 42,3,2,948,boundary_multiple_tables,41.—NEW SOUTH WALES.—FEMALES OF | 42.—NEW SOUTH WALES.—PERSONS OF,,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,53,54,43 | 42 | 44 | 45,43 | 44,4,2,950,boundary_multiple_tables,"43.—VICTORIA.—MALES OF NON-EUROPEAN RACE enumerated at the Census of 3rd April, 1911, Classified according to Race, Nationality, Length of Residence, Education and Conjugal Condition | 44.—VICTORIA.—FEMALES OF NON-EUROPEAN RACE enumerated at the Census of 3rd April, 1911, Classified according to Race, Nationality, Length of Residence, Education and Conjugal Condition",,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,55,56,45 | 44 | 46,44 | 45,3,2,952,boundary_multiple_tables,44.—VICTORIA.—FEMALES OF NON- | 45.—VICTORIA.—PERSONS OF NON-,,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,56,57,45 | 44 | 46,,3,0,953,non_table,,,EUROPEAN RACE ENUMERATED,False,False,True,1,"The page contains tables related to European race, which are not among the candidate tables provided for Non-European races.",False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,57,58,46 | 45 | 47 | 48,46 | 47,4,2,954,boundary_multiple_tables,"46.—QUEENSLAND.—MALES OF NON-EUROPEAN RACE enumerated at the Census of 3rd April, 1911, Classified according to Race, Nationality, Length of Residence, Education and Conjugal Condition | 47.—QUEENSLAND.—FEMALES OF NON-EUROPEAN RACE enumerated at the Census of 3rd April, 1911, Classified according to Race, Nationality, Length of Residence, Education and Conjugal Condition",,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,59,60,48 | 47 | 49,47 | 48,3,2,956,boundary_multiple_tables,"Queensland.—Females of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race, Nationality, Length of Residence, Education and Conjugal Condition | Queensland.—Persons of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race, Nationality, Length of Residence, Education and Conjugal Condition",,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,61,62,49 | 48 | 50 | 51,49 | 50,4,2,958,boundary_multiple_tables,"49.—SOUTH AUSTRALIA.—MALES OF At the Census of 3rd April, 1911, Classified according to Race, (Exclusive of Full- | 50.—SOUTH AUSTRALIA.—FEMALES OF At the Census of 3rd April, 1911, Classified according to Race, (Exclusive of Full-",,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,63,64,51 | 50 | 52,50 | 51,3,2,960,boundary_multiple_tables,50.—SOUTH AUSTRALIA.—FEMALES OF | 51.—SOUTH AUSTRALIA.—PERSONS OF,,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,64,65,51 | 50 | 52,51 | 52,3,2,961,boundary_multiple_tables,"South Australia.—Persons of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race, Nationality, Length of Residence, Education and Conjugal Condition | Western Australia.—Males of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race, Nationality, Length of Residence, Education and Conjugal Condition",,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,65,66,52 | 51 | 53 | 54,52 | 53,4,2,962,boundary_multiple_tables,"52.—Western Australia.—Males of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race, Nationality, Length of Residence, Education and Conjugal Condition | 53.—Western Australia.—Females of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race, Nationality, Length of Residence, Education and Conjugal Condition",,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,67,68,54 | 53 | 55,53 | 54,3,2,964,boundary_multiple_tables,53.—WESTERN AUSTRALIA.—FEMALES OF | 54.—WESTERN AUSTRALIA.—PERSONS OF,,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,69,70,55 | 54 | 56 | 57,55 | 56,4,2,966,boundary_multiple_tables,"55.—TASMANIA.—MALES OF NON-EUROPEAN RACE enumerated at the Census of 3rd April, 1911, Classified according to Race, Nationality, Length of Residence, Education and Conjugal Condition | 56.—TASMANIA.—FEMALES OF NON-EUROPEAN RACE enumerated at the Census of 3rd April, 1911, Classified according to Race, Nationality, Length of Residence, Education and Conjugal Condition",,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,71,72,57 | 56 | 58 | 59,57 | 58,4,2,968,boundary_multiple_tables,"57.—TASMANIA.—PERSONS OF NON-EUROPEAN RACE enumerated at the Census of 3rd April, 1911, Classified according to Race, Nationality, Length of Residence, Education and Conjugal Condition | 58.—NORTHERN TERRITORY.—MALES OF NON-EUROPEAN RACE enumerated at the Census of 3rd April, 1911, Classified according to Race, Nationality, Length of Residence, Education and Conjugal Condition",,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,72,73,57 | 56 | 58 | 59,58 | 59,4,2,969,boundary_multiple_tables,"Northern Territory.—Males of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race, Nationality, Length of Residence, Education and Conjugal Condition | Northern Territory.—Females of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race, Nationality, Length of Residence, Education and Conjugal Condition",,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,73,74,59 | 58 | 60 | 61,59 | 60,4,2,970,boundary_multiple_tables,"59.—NORTHERN TERRITORY.—FEMALES OF Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race, Nationality, Length of Residence, Education and Conjugal Condition | 60.—NORTHERN TERRITORY.—PERSONS OF Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race, Nationality, Length of Residence, Education and Conjugal Condition",,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,74,75,59 | 58 | 60 | 61,59 | 60,4,2,971,boundary_multiple_tables,"Northern Territory.—Females of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race, Nationality, Length of Residence, Education and Conjugal Condition | Northern Territory.—Persons of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Race, Nationality, Length of Residence, Education and Conjugal Condition",,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,84,85,66 | 65 | 67,65 | 66,3,2,981,boundary_multiple_tables,"Commonwealth of Australia.—Full-blood Males of Non-European Race enumerated in the several States and Territories at the Census of 3rd April, 1911, Classified according to Birthplace | Commonwealth of Australia.—Half-caste Males of Non-European Race enumerated in the several States and Territories at the Census of 3rd April, 1911, Classified according to Birthplace",,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,85,86,67 | 66 | 68,66 | 67,3,2,982,boundary_multiple_tables,"Commonwealth of Australia.—Half-caste Males of Non-European Race—continued. | Commonwealth of Australia.—Full-blood and Half-caste Males of Non-European Race enumerated in the several States and Territories at the Census of 3rd April, 1911, Classified according to Birthplace",,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,94,95,74 | 73 | 75,,3,0,991,non_table,,,NON-EUROPEAN RACE ENUMERATED,False,True,True,0.9,"The table on this page appears to be a continuation of a table not listed in the candidate list (likely Table 72 or similar, as it shows Half-caste data for the Commonwealth).",False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,100,101,77 | 76 | 78,,3,0,997,non_table,,,EUROPEAN RACE ENUMERATED,False,False,True,0.9,"The page content does not match the provided candidate table titles or numbers. The page appears to be a continuation of a table regarding 'Half-caste' populations, which is not listed in the candidates.",False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,102,103,78 | 77 | 79,,3,0,999,non_table,,,EUROPEAN RACE ENUMERATED,False,False,False,1,"The page content does not match any of the provided candidate tables (77, 78, 79). It appears to be a table related to 'Half-Caste' populations, which is not in the candidate list.",False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,104,105,79 | 78 | 80,,3,0,1001,non_table,,,EUROPEAN RACE ENUMERATED,False,False,False,1,"The page content does not match any of the provided candidate tables (78, 79, 80). The page appears to be a continuation of a table regarding European/Aboriginal race classification, not the Non-European race tables listed.",False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,111,112,83 | 82 | 84,83 | 84,3,2,1008,boundary_multiple_tables,"83.—Western Australia.—Females of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Birthplace and Race | 84.—Tasmania.—Males of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Birthplace and Race",,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,112,113,83 | 82 | 84,,3,0,1009,non_table,,,NON-EUROPEAN RACE ENUMERATED,False,True,True,0.9,"The page contains tables related to Aboriginal and half-caste populations, but these do not match the provided candidate table numbers (82, 83, 84) which are specific to Western Australia and Tasmania.",False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,113,114,85 | 84 | 86 | 87,85 | 86,4,2,1010,boundary_multiple_tables,"85.—TASMANIA.—FEMALES OF NON-EUROPEAN RACE enumerated at the Census of 3rd April, 1911, Classified according to Birthplace and Race | 86.—NORTHERN TERRITORY.—MALES OF NON-EUROPEAN RACE enumerated at the Census of 3rd April, 1911, Classified according to Birthplace and Race",,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,115,116,87 | 86 | 88 | 89,87 | 88,4,2,1012,boundary_multiple_tables,"87.—NORTHERN TERRITORY.—FEMALES OF Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Birthplace and Race | 88.—FEDERAL CAPITAL TERRITORY.—MALES AND FEMALES of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Birthplace and Race",,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,116,117,87 | 86 | 88 | 89,,4,0,1013,non_table,,,,False,False,True,0.9,"The page contains tables, but they appear to be continuations of tables from previous pages (likely 87 or 88) that are not listed in the candidate list for this specific page index, or they are fragments not matching the provided candidate table numbers.",False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,131,132,90 | 89 | 91,89 | 90,3,2,1028,boundary_multiple_tables,"Commonwealth of Australia.—Males of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Occupation and Race | Commonwealth of Australia.—Females of Non-European Race enumerated at the Census of 3rd April, 1911, Classified according to Occupation and Race",,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,156,157,102 | 101 | 103,,3,0,1053,non_table,,,EUROPEAN RACE ENUMERATED,False,True,True,0.9,"The page contains a table, but it does not match any of the provided candidate table numbers (101, 102, 103). The table appears to be a continuation of a table for 'Half-caste' individuals, likely related to a previous state or territory.",False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,175,176,112 | 111 | 113 | 114,112 | 113,4,2,1072,boundary_multiple_tables,"Males of Non-European Race enumerated in the Metropolitan Areas of the several States of the Commonwealth at the Census of 3rd April, 1911 | Females of Non-European Race enumerated in the Metropolitan Areas of the several States of the Commonwealth at the Census of 3rd April, 1911",,,True,True,True,1,,False,
1911_census_volume_ii_part_viii_non_european_races,1911 Census - Volume II - Part VIII Non-European Races.pdf,data\raw\abs_1911_census\1911 Census - Volume II - Part VIII Non-European Races.pdf,177,176,177,114 | 113,113 | 114,2,2,1073,boundary_multiple_tables,"Females of Non-European Race enumerated in the Metropolitan Areas of the several States of the Commonwealth at the Census of 3rd April, 1911 | Persons of Non-European Race enumerated in the Metropolitan Areas of the several States of the Commonwealth at the Census of 3rd April, 1911",,,True,True,True,1,,False,
1911_census_volume_iii_part_ix_conjugal_condition,1911 Census - Volume III - Part IX Conjugal Condition.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part IX Conjugal Condition.pdf,28,2,3,1 | 2 | 3,1 | 2,3,2,1077,boundary_multiple_tables,"Persons enumerated in each State and Territory of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Conjugal Condition and Sex | Persons enumerated in the Commonwealth of Australia, at the Censuses of 1881, 1891, 1901, and 1911, classified according to Conjugal Condition and Sex",,,True,True,True,1,,False,
1911_census_volume_iii_part_ix_conjugal_condition,1911 Census - Volume III - Part IX Conjugal Condition.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part IX Conjugal Condition.pdf,28,16,17,10 | 9 | 11,9 | 10,3,2,1091,boundary_multiple_tables,9.—NEW SOUTH WALES.—PERSONS ENUMERATED IN EACH COUNTY—continued. | 10.—VICTORIA.—PERSONS ENUMERATED IN EACH COUNTY,,,True,True,True,1,,False,
1911_census_volume_iii_part_ix_conjugal_condition,1911 Census - Volume III - Part IX Conjugal Condition.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part IX Conjugal Condition.pdf,28,17,18,11 | 10 | 12,10 | 11,3,2,1092,boundary_multiple_tables,10.—VICTORIA.—PERSONS ENUMERATED IN EACH COUNTY—continued. | 11.—QUEENSLAND.—PERSONS ENUMERATED IN EACH CENSUS DISTRICT,,,True,True,True,1,,False,
1911_census_volume_iii_part_ix_conjugal_condition,1911 Census - Volume III - Part IX Conjugal Condition.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part IX Conjugal Condition.pdf,28,19,20,13 | 12 | 14 | 15,13 | 14,4,2,1094,boundary_multiple_tables,"Western Australia.—Persons enumerated in each Statistical District, at the Census of 3rd April, 1911, classified according to Conjugal Condition and Sex | Tasmania.—Persons enumerated in each Municipality at the Census of 3rd April, 1911, classified according to Conjugal Condition and Sex",,,True,True,True,1,,False,
