doc_id,file_name,local_path,page_count,page_index,pdf_page,candidate_table_numbers,matched_table_numbers,candidate_count,matched_count,printed_page,page_role,visible_titles,visible_subentry,visible_section,contains_multiple_tables,contains_table_header,contains_table_body,confidence,warnings,candidate_mismatch,error
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,32,33,16 | 15 | 17,16,3,1,1311,ends,16.—MALE POPULATION OF THE STATES AND TERRITORIES OF THE COMMONWEALTH—continued.,"Sub-order 1.—Persons of Independent Means, having no specific occupation.",CLASS VII.—INDEPENDENT MEANS.,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,33,34,16 | 15 | 17,16,3,1,1312,ends,16.--MALE POPULATION OF THE STATES AND TERRITORIES OF THE COMMONWEALTH--continued.,,CLASS VIII.--DEPENDENTS.,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,34,35,17 | 16 | 18,17,3,1,1313,starts,"17.—FEMALE POPULATION OF THE SEVERAL STATES AND TERRITORIES OF THE COMMONWEALTH OF AUSTRALIA, At the Census of 3rd April, 1911, Classified according to Occupation",,CLASS I.—PROFESSIONAL.,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,35,36,17 | 16 | 18,17,3,1,1314,continues,17.—FEMALE POPULATION OF THE STATES AND TERRITORIES OF THE COMMONWEALTH—continued.,Class I.—Order 2—continued.,Class II.—Domestic.,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,36,37,17 | 16 | 18,17,3,1,1315,continues,17.—FEMALE POPULATION OF THE SEVERAL STATES AND TERRITORIES OF THE COMMONWEALTH—continued.,,CLASS III.—COMMERCIAL.,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,37,38,17 | 16 | 18,17,3,1,1316,continues,17.—FEMALE POPULATION OF THE STATES AND TERRITORIES OF THE COMMONWEALTH—continued.,,"Order 6.—PERSONS ENGAGED IN THE SALE, HIRE, OR EXCHANGE OF TEXTILE FABRICS AND DRESS, AND OF FIBROUS MATERIALS.",False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,38,39,17 | 16 | 18,17,3,1,1317,continues,"Female Population of the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation",,CLASS III.—SUB-CLASS B—ORDER 6—continued.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,39,40,17 | 16 | 18,17,3,1,1318,continues,17.—FEMALE POPULATION OF THE STATES AND TERRITORIES OF THE COMMONWEALTH—continued.,,ORDER 12.—PERSONS ENGAGED AS SPECULATORS ON CHANCE EVENTS.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,40,41,17 | 16 | 18,17,3,1,1319,continues,17.—FEMALE POPULATION OF THE STATES AND TERRITORIES OF THE COMMONWEALTH—continued.,,CLASS III.—Storage; CLASS IV.—TRANSPORT AND COMMUNICATION; CLASS V.—INDUSTRIAL,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,41,42,17 | 16 | 18,17,3,1,1320,continues,17.—FEMALE POPULATION OF THE STATES AND TERRITORIES OF THE COMMONWEALTH—continued.,,CLASS V.—ORDER 15—continued.,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,42,43,17 | 16 | 18,17,3,1,1321,continues,17.—FEMALE POPULATION OF THE STATES AND TERRITORIES OF THE COMMONWEALTH—continued.,,CLASS V.—ORDER 15—continued.,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,43,44,17 | 16 | 18,17,3,1,1322,continues,"Female Population of the several States and Territories of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation",,"Class V.—continued. Order 17.—Persons engaged in connection with the manufacture, or in other processes relating to food, drinks, narcotics, and stimulants.",False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,44,45,17 | 16 | 18,17,3,1,1323,continues,17.—FEMALE POPULATION OF THE STATES AND TERRITORIES OF THE COMMONWEALTH—continued.,,CLASS V.—ORDER 19—continued.,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,45,46,17 | 16 | 18,17,3,1,1324,ends,17.—FEMALE POPULATION OF THE STATES AND TERRITORIES OF THE COMMONWEALTH—continued,,"CLASS VI.—AGRICULTURAL, PASTORAL, MINERAL, AND OTHER PRIMARY PRODUCERS.",False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,46,47,17 | 16 | 18,17,3,1,1325,ends,17.—FEMALE POPULATION OF THE STATES AND TERRITORIES OF THE COMMONWEALTH—continued.,,,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,47,48,18 | 17 | 19,18,3,1,1326,starts,"18.—MALE POPULATION OF THE At the Census of 3rd April, 1911, Classified (Exclusive of Full-",,Class I.—Professional.,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,48,49,18 | 17 | 19,18,3,1,1327,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,49,50,18 | 17 | 19,18,3,1,1328,continues,18.—MALE POPULATION OF THE,CLASS I.—ORDER 1—SUB-ORDER 4—continued.,"ORDER 2.—PERSONS MINISTERING TO RELIGION, CHARITY, HEALTH, EDUCATION, ART, AND SCIENCE.",False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,50,51,18 | 17 | 19,18,3,1,1329,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,COMMONWEALTH OF AUSTRALIA,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,51,52,18 | 17 | 19,18,3,1,1330,continues,18.—MALE POPULATION OF THE,Sub-order 3.—Health.,CLASS I.—ORDER 1,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,52,53,18 | 17 | 19,18,3,1,1331,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,COMMONWEALTH OF AUSTRALIA—continued.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,53,54,18 | 17 | 19,18,3,1,1332,continues,18.—MALE POPULATION OF THE,,CLASS I.—ORDER 2—SUB-ORDER 3—continued.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,54,55,18 | 17 | 19,18,3,1,1333,continues,,,COMMONWEALTH OF AUSTRALIA—continued.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,55,56,18 | 17 | 19,18,3,1,1334,continues,18.—MALE POPULATION OF THE,"Sub-order 6.—Civil Engineering, Architecture, and Surveying.",CLASS I.—ORDER 2—SUB-ORDER 5—continued.,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,56,57,18 | 17 | 19,18,3,1,1335,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,COMMONWEALTH OF AUSTRALIA—continued.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,57,58,18 | 17 | 19,18,3,1,1336,continues,18.-MALE POPULATION OF THE,Sub-order 7.-Education.,CLASS I.-ORDER 2-continued.,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,58,59,18 | 17 | 19,18,3,1,1337,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",COMMONWEALTH OF AUSTRALIA—continued.,,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,59,60,18 | 17 | 19,18,3,1,1338,continues,18.—MALE POPULATION OF THE,Sub-order 9.—Music.,CLASS I.—ORDER 2—continued.,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,60,61,18 | 17 | 19,18,3,1,1339,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,COMMONWEALTH OF AUSTRALIA—continued.,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,61,62,18 | 17 | 19,18,3,1,1340,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",Class I. - Order 2 - continued. Sub-order 10. - Amusements.,,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,62,63,18 | 17 | 19,18,3,1,1341,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,COMMONWEALTH OF AUSTRALIA,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,63,64,18 | 17 | 19,18,3,1,1342,continues,18.—MALE POPULATION OF THE,Class II.—Domestic.,,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,64,65,18 | 17 | 19,18,3,1,1343,continues,,,COMMONWEALTH OF AUSTRALIA—continued.,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,65,66,18 | 17 | 19,18,3,1,1344,continues,18.-MALE POPULATION OF THE,CLASS II.-ORDER 3-continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,66,67,18 | 17 | 19,18,3,1,1345,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,COMMONWEALTH OF AUSTRALIA—continued.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,67,68,18 | 17 | 19,18,3,1,346,continues,18.-MALE POPULATION OF THE,"Sub-order 2.-Insurance, Valuation, and Protection of Property.",Class III.-Commercial.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,68,69,18 | 17 | 19,18,3,1,1347,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,COMMONWEALTH OF AUSTRALIA—continued.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,69,70,18 | 17 | 19,18,3,1,1348,continues,18.—MALE POPULATION OF THE,Sub order 3.—Landed and House Property.,CLASS III.—SUB-CLASS A—ORDER 4—SUB-ORDER 2—cont.,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,70,71,18 | 17 | 19,18,3,1,1349,continues,,,COMMONWEALTH OF AUSTRALIA,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,71,72,18 | 17 | 19,18,3,1,1350,continues,18.—MALE POPULATION OF THE,Sub-order 4.—Property Rights not otherwise classed.,CLASS III.—SUB-CLASS A,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,72,73,18 | 17 | 19,18,3,1,1351,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,COMMONWEALTH OF AUSTRALIA—continued.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,73,74,18 | 17 | 19,18,3,1,1352,continues,18.—MALE POPULATION OF THE,"Sub-order 4.—Ornaments, Minor Art Products, and Small Wares.",CLASS III.—SUB-CLASS B.—ORDER 5—continued.,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,74,75,18 | 17 | 19,18,3,1,1353,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,COMMONWEALTH OF AUSTRALIA,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,75,76,18 | 17 | 19,18,3,1,1354,continues,18.—MALE POPULATION OF THE,"Sub-order 7.—Watches, Clocks, Jewellery, and Plated Ware, and Scientific Instruments and Materials.",CLASS III.—SUB-CLASS B,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,76,77,18 | 17 | 19,18,3,1,1355,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,COMMONWEALTH OF AUSTRALIA--continued.,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,77,78,18 | 17 | 19,18,3,1,1356,continues,18.—MALE POPULATION OF THE,Sub-order 8.—Surgical Instruments and Appliances,CLASS III.—SUB-CLASS B,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,78,79,18 | 17 | 19,18,3,1,1357,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,COMMONWEALTH OF AUSTRALIA--continued.,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,79,80,18 | 17 | 19,18,3,1,1358,continues,18.-MALE POPULATION OF THE,Sub-order 14.-Building Materials and House Fittings.,CLASS III.-SUB-CLASS B-ORDER 5-SUB-ORDER 11-cont.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,80,81,18 | 17 | 19,18,3,1,1359,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,COMMONWEALTH OF AUSTRALIA—continued.,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,81,82,18 | 17 | 19,18,3,1,1360,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,Sub-order 15. - Furniture.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,82,83,18 | 17 | 19,18,3,1,1361,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",COMMONWEALTH OF AUSTRALIA—continued.,,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,83,84,18 | 17 | 19,18,3,1,1362,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age.",Class III.—Sub-Class B—Order 5—Sub-Order 17—cont.,,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,84,85,18 | 17 | 19,18,3,1,1363,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,COMMONWEALTH OF AUSTRALIA,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,85,86,18 | 17 | 19,18,3,1,1364,continues,18.—MALE POPULATION OF THE,Sub-order 3.—Fibrous Materials.,CLASS III.—SUB-CLASS B—ORDER 6—SUB-ORDER 2—cont.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,86,87,18 | 17 | 19,18,3,1,1365,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,COMMONWEALTH OF AUSTRALIA,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,87,88,18 | 17 | 19,18,3,1,1366,continues,18.—MALE POPULATION OF THE,Sub-order 2.—Vegetable Food.,CLASS III.—SUB-CLASS B—continued.,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,88,89,18 | 17 | 19,18,3,1,1367,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,COMMONWEALTH OF AUSTRALIA--continued.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,89,90,18 | 17 | 19,18,3,1,1368,continues,18.-MALE POPULATION OF THE,"Sub-order 3.-Groceries, Drinks, Narcotics, and Stimulants",CLASS III.-SUB-CLASS B-ORDER 7,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,90,91,18 | 17 | 19,18,3,1,1369,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,COMMONWEALTH OF AUSTRALIA—continued.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,91,92,18 | 17 | 19,18,3,1,1370,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).","Order 8.—Persons engaged in dealing in and treating animals, and dealing in animal and vegetable substances, excluding dealers in food.",Class III.—Sub-Class B—Order 7—Sub-Order 3,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,92,93,18 | 17 | 19,18,3,1,1371,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,COMMONWEALTH OF AUSTRALIA—continued.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,93,94,18 | 17 | 19,18,3,1,1372,continues,18.-MALE POPULATION OF THE,CLASS III.-SUB-CLASS B-ORDER 8-continued.,"Sub-order 3.-Leather, Raw Materials, and Manufactures.",False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,94,95,18 | 17 | 19,18,3,1,1373,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,COMMONWEALTH OF AUSTRALIA—continued.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,95,96,18 | 17 | 19,18,3,1,1374,continues,18.—MALE POPULATION OF THE,Sub-order 6.—Other Vegetable Matters not included elsewhere.,CLASS III.—SUB-CLASS B—ORDER 8—SUB-ORDER 5—cont.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,96,97,18 | 17 | 19,18,3,1,1375,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age.",,COMMONWEALTH OF AUSTRALIA—continued.,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,97,98,18 | 17 | 19,18,3,1,1376,continues,18.—MALE POPULATION OF THE,CLASS III.—SUB-CLASS B—ORDER 9—SUB-ORDER 9—cont.,ORDER 10.—PERSONS ENGAGED IN DEALING IN MINERALS OTHER THAN FOR FUEL AND LIGHT.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,98,99,18 | 17 | 19,18,3,1,1377,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,COMMONWEALTH OF AUSTRALIA,False,True,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,99,100,18 | 17 | 19,18,3,1,1378,continues,18.--MALE POPULATION OF THE,CLASS III.--SUB-CLASS B--ORDER 10--continued.,,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,100,101,18 | 17 | 19,18,3,1,1379,continues,,,COMMONWEALTH OF AUSTRALIA—continued.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,101,102,18 | 17 | 19,18,3,1,1380,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).","Sub-order 1.—Merchants, Dealers (undefined).",CLASS III.—SUB-CLASS B—continued.,False,False,True,1,,False,
1911_census_volume_iii_part_xii_occupations,1911 Census - Volume III - Part XII Occupations.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XII Occupations.pdf,570,102,103,18 | 17 | 19,18,3,1,1381,continues,"Male Population of the Commonwealth of Australia, at the Census of 3rd April, 1911, classified according to Occupation, Grade and Age. (Details).",,COMMONWEALTH OF AUSTRALIA,False,False,True,1,,False,
